name,year,rate,code
ESKISEHIR,2001,1,923
GAZIANTEP,2001,0,924
GIRESUN,2001,0,925
GUMUSHANE,2001,0,926
HAKKARI,2001,1,927
HATAY,2001,0,928
IGDIR,2001,1,929
ISPARTA,2001,0,930
ISTANBUL,2001,0,931
IZMIR,2001,28,932
KAHRAMANMARAS,2001,0,933
KARABUK,2001,0,934
KARAMAN,2001,0,935
KARS,2001,0,936
KASTAMONU,2001,1,937
KAYSERI,2001,1,938
KILIS,2001,0,939
KIRIKKALE,2001,2,940
KIRKLARELI,2001,0,941
KIRSEHIR,2001,0,942
KOCAELI,2001,3,943
KONYA,2001,1,944
KUTAHYA,2001,24,945
MALATYA,2001,0,946
MANISA,2001,32,947
MARDIN,2001,0,948
MERSIN,2001,2,949
MUGLA,2001,5,950
MUS,2001,2,951
NEVSEHIR,2001,0,952
NIGDE,2001,0,953
ORDU,2001,0,954
OSMANIYE,2001,5,955
RIZE,2001,0,956
SAKARYA,2001,12,957
SAMSUN,2001,0,958
SANLIURFA,2001,0,959
SIIRT,2001,1,960
SINOP,2001,0,961
SIRNAK,2001,0,962
SIVAS,2001,2,963
TEKIRDAG,2001,2,964
TOKAT,2001,1,965
TRABZON,2001,0,966
TUNCELI,2001,0,967
USAK,2001,0,968
VAN,2001,2,969
YALOVA,2001,5,970
YOZGAT,2001,1,971
ZONGULDAK,2001,0,972
ADANA,2002,0,973
ADIYAMAN,2002,1,974
AFYONKARAHISAR,2002,24,975
AGRI,2002,0,976
AKSARAY,2002,0,977
AMASYA,2002,0,978
ANKARA,2002,0,979
ANTALYA,2002,5,980
ARDAHAN,2002,1,981
ARTVIN,2002,0,982
AYDIN,2002,2,983
BALIKESIR,2002,4,984
BARTIN,2002,0,985
BATMAN,2002,0,986
BAYBURT,2002,0,987
BILECIK,2002,1,988
BINGOL,2002,1,989
BITLIS,2002,0,990
BOLU,2002,0,991
BURDUR,2002,0,992
BURSA,2002,2,993
CANAKKALE,2002,2,994
CANKIRI,2002,4,995
CORUM,2002,0,996
DENIZLI,2002,1,997
DIYARBAKIR,2002,0,998
DUZCE,2002,0,999
EDIRNE,2002,1,1000
ELAZIG,2002,0,1001
ERZINCAN,2002,1,1002
ERZURUM,2002,0,1003
ESKISEHIR,2002,0,1004
GAZIANTEP,2002,0,1005
GIRESUN,2002,0,1006
GUMUSHANE,2002,0,1007
HAKKARI,2002,0,1008
HATAY,2002,0,1009
IGDIR,2002,0,1010
